Time,Node,UserId,SegmentNumber,SegmentRepID,SegmentExperiencedBitrate(bit/s),BufferLevel(s),StallingTime(msec),SegmentDepIds
4.674,427,0,0,1,84628,0,4566	
4.674,718,0,0,1,85571,0,4572	
4.674,333,0,0,1,84705,0,4572	
4.674,1350,0,0,1,85412,0,4566	
4.674,861,0,0,1,85333,0,4567	
4.674,704,0,0,1,84010,0,4572	
4.674,927,0,0,1,84087,0,4572	
4.674,1469,0,0,1,84395,0,4568	
4.674,853,0,0,1,84318,0,4569	
4.674,171,0,0,1,84705,0,4564	
4.674,471,0,0,1,84628,0,4567	
4.675,452,0,0,1,84164,0,4572	
4.675,1151,0,0,1,84087,0,4565	
4.675,1200,0,0,1,85254,0,4569	
4.675,400,0,0,1,85491,0,4573	
4.675,301,0,0,1,83934,0,4565	
4.675,101,0,0,1,84318,0,4568	
4.675,921,0,0,1,85890,0,4574	
4.675,969,0,0,1,84783,0,4572	
4.675,1278,0,0,1,84395,0,4569	
4.675,1208,0,0,1,85096,0,4568	
4.675,447,0,0,1,83934,0,4573	
4.676,419,0,0,1,85018,0,4572	
4.676,1082,0,0,1,84628,0,4571	
4.676,776,0,0,1,84472,0,4574	
4.676,811,0,0,1,83934,0,4575	
4.676,589,0,0,1,85018,0,4567	
4.676,528,0,0,1,84940,0,4570	
4.676,647,0,0,1,84472,0,4571	
4.677,247,0,0,1,83934,0,4569	
4.677,275,0,0,1,83934,0,4574	
4.677,1189,0,0,1,85333,0,4569	
4.677,149,0,0,1,84010,0,4567	
4.677,720,0,0,1,85650,0,4573	
4.677,274,0,0,1,85412,0,4575	
4.677,260,0,0,1,84318,0,4574	
4.677,765,0,0,1,84164,0,4567	
4.678,995,0,0,1,84628,0,4568	
4.678,160,0,0,1,84472,0,4571	
4.678,286,0,0,1,84395,0,4575	
4.678,721,0,0,1,84241,0,4575	
4.678,848,0,0,1,84940,0,4575	
4.678,1203,0,0,1,84705,0,4569	
4.678,417,0,0,1,83934,0,4568	
4.678,813,0,0,1,83934,0,4575	
4.679,1153,0,0,1,83934,0,4569	
4.679,821,0,0,1,84087,0,4572	
4.679,337,0,0,1,86130,0,4572	
4.68,819,0,0,1,84940,0,4573	
4.68,1080,0,0,1,85096,0,4578	
4.68,1258,0,0,1,84940,0,4571	
4.68,1392,0,0,1,85890,0,4576	
4.68,823,0,0,1,85491,0,4572	
4.681,1248,0,0,1,84164,0,4572	
4.681,593,0,0,1,84705,0,4580	
